,Genre,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,Genre
242,classical,0.303643725,0.316245529,0.438243708,0.092219127,0.7250995,0.681635484,0.750405709,0.350931005,0.297558554,0.814164379,0.379778214,0.222071642,0.006072632,0.005044612,2.95E-05,0.458408533,0.516177692,0.321065081,0.478783286,0.254588969,0.102683354,0.075917792,0.077839604,0.00781652,0.479472512,0.154711368,0.036636942,0.377787503,0.051552967,0.013492644,0.755020121,0.689202239,0.568982377,0.447418832,0.173967814,0.041631715,0.062357733,0.069807326,0.006560886,0.791497348,0.224150705,0.115029563,0.573097336,0.165306454,0.037730471,0.614695902,0.099933242,0.014207732,0.527319316,0.026857353,0.000939401,0.103643166,0.108767102,0.02475668,classical
243,rock,0.434210527,0.504396654,0.476092216,0.30443776,0.63500368,0.584465283,0.457676328,0.476956449,0.41850152,0.641426723,0.577064372,0.413657152,0.128910507,0.071894591,0.005222786,0.660395388,0.228224596,0.090613454,0.516242311,0.285662378,0.122321457,0.3590896,0.146801039,0.024617246,0.278425585,0.154164722,0.036431403,0.307374605,0.173983142,0.062116192,0.420708279,0.206932603,0.114826018,0.307080908,0.20921303,0.056856636,0.417720137,0.425616536,0.187503821,0.443264605,0.440263016,0.285635202,0.251274663,0.130725107,0.025657571,0.63398905,0.388946165,0.162433267,0.552328535,0.226421487,0.05272569,0.071483535,0.076083691,0.015162469,rock
244,reggae,0.40726817,0.460857668,0.477707736,0.386726415,0.858323426,0.831807569,0.633095841,0.573629577,0.516320533,0.77601304,0.429689108,0.265615508,0.094200512,0.101333418,0.010342096,0.639540951,0.384937354,0.199963805,0.269111108,0.647028222,0.464217512,0.26279803,0.328698884,0.113445609,0.268684573,0.428130811,0.207075085,0.412614148,0.615256463,0.430995542,0.623985532,0.625774957,0.494342481,0.338970306,0.646857428,0.436493584,0.209335356,0.27065386,0.0783845,0.591396969,0.239631011,0.125301403,0.193409825,0.323343655,0.12104925,0.633893912,0.249721529,0.071153905,0.551286555,0.321404013,0.105117268,0.075384085,0.083581107,0.017199685,reggae
245,hiphop,0.434210527,0.501560563,0.511759919,0.645439727,0.742095067,0.700362418,0.742142754,0.439117387,0.381406579,0.904891885,0.236679348,0.115719826,0.49292125,0.468219817,0.219431128,0.890056791,0.108949706,0.033104436,0.434041842,0.54015194,0.341327975,0.673156466,0.547596977,0.305928109,0.705620144,0.550731927,0.327336438,0.857921497,0.261784856,0.111355295,0.323861555,0.321905876,0.199396155,0.798155994,0.386644076,0.168252252,0.530266291,0.601894172,0.368504926,0.562559599,0.210514656,0.106230628,0.392139269,0.475629525,0.245030115,0.634104812,0.746577054,0.566256855,0.556604673,0.508559857,0.260714958,0.075702497,0.065406573,0.012429432,hiphop
246,classical,0.434210527,0.435731897,0.480436192,0.090249958,0.675738477,0.627960165,0.396356398,0.566889394,0.509358424,0.559119735,0.651860378,0.499917354,0.014999045,0.015814365,0.000262679,0.404783355,0.559632426,0.367093554,0.39542681,0.326652638,0.150591396,0.09793526,0.129036379,0.019402108,0.165986766,0.142109497,0.032035801,0.168417,0.272975471,0.118493285,0.555400198,0.214689954,0.120065249,0.171040554,0.193714071,0.049879693,0.078177255,0.097186441,0.011725845,0.493385736,0.48178646,0.325127672,0.194686356,0.095497183,0.015632742,0.630653711,0.138954667,0.024923387,0.544781215,0.031256104,0.001228155,0.101812296,0.106029217,0.02388192,classical
247,jazz,0.287524366,0.317912979,0.441614702,0.194795126,0.667962823,0.619601769,0.295045334,0.62754328,0.572775643,0.477119053,0.718150393,0.582629721,0.044609915,0.031644534,0.001026154,0.317280904,0.509271692,0.314021771,0.576342135,0.23403306,0.090541728,0.193585156,0.172652372,0.033306298,0.127969522,0.188913279,0.050569904,0.058300796,0.199244315,0.075052868,0.860319742,0.280293317,0.167074153,0.14461554,0.204768965,0.054810873,0.161923867,0.197785701,0.043243371,0.350043301,0.608376868,0.458879899,0.142963787,0.1462235,0.030794854,0.633939438,0.253948845,0.07338156,0.552713635,0.089331481,0.008657746,0.451190066,0.538335618,0.322946438,jazz
248,jazz,0.339912281,0.401442273,0.499230068,0.159744048,0.762207504,0.722686482,0.567232819,0.484333772,0.425811932,0.819041428,0.373047722,0.216454984,0.097409065,0.136432361,0.018709056,0.563501499,0.392635847,0.206324492,0.425760468,0.437845754,0.240823598,0.263315136,0.356175948,0.132475961,0.187607455,0.119423382,0.024475539,0.209881142,0.103141404,0.031136391,0.520236646,0.423698313,0.28665486,0.24550236,0.20570352,0.055238062,0.211815312,0.257432361,0.071240229,0.458101262,0.313771166,0.178665561,0.146042387,0.084812876,0.013045862,0.612826258,0.30189534,0.101031818,0.46586561,0.239910747,0.059076118,0.08310558,0.095574836,0.020661248,jazz
249,metal,0.46398892,0.561531774,0.504810259,0.944127444,0,0,0.775812723,0.220954729,0.180620795,0.903438393,0.239351728,0.11745469,0.034716649,0.018252369,0.000347638,0.779564849,0.158100677,0.054110071,0.527814406,0.153104705,0.049314424,0.207172548,0.075795668,0.007460142,0.640978413,0.152388652,0.035767325,0.538144006,0.043088639,0.01099343,0.417075805,0.845186651,0.771750027,0.628916597,0.14988629,0.032544859,0.304950106,0.304702838,0.098350629,0.546089035,0.177890807,0.086126369,0.718866501,0.18712652,0.046486115,0.633866358,0.166895972,0.034379552,0.548441981,0.183252133,0.034828074,0.012258869,0.010423725,0.001484155,metal
250,hiphop,0.287524366,0.365014893,0.48233855,0.513815041,0.863593769,0.837907539,0.575367399,0.679576419,0.628553256,0.788533541,0.413812139,0.251402147,0.532623455,0.867393801,0.752465011,0.701021263,0.217871454,0.084740609,0.298222926,0.790980248,0.658640166,0.578117507,1,1,0.454735167,0.634238092,0.424788564,0.66194063,0.692753445,0.527072931,0.281497266,0.185802967,0.100897858,0.527591828,0.813058924,0.673087555,0.423816918,0.557578604,0.317305926,0.625164717,0.307851122,0.174151075,0.29634435,0.516270571,0.285366822,0.663548631,0.736719792,0.551859154,0.644991628,0.668799393,0.449137694,0.047523019,0.047250403,0.008235666,hiphop
251,reggae,0.575657895,0.601208545,0.474540965,0.546248664,0.815745396,0.782971383,0.463323126,0.798978686,0.761344562,0.605311324,0.611035612,0.451906696,0.305145012,0.324486397,0.105468661,0.822483236,0.214302049,0.082754681,0.551966297,0.792937022,0.66151154,0.518296973,0.512621916,0.26889845,0.487968402,0.681623736,0.485687854,0.636302819,0.624894259,0.442434976,0.316055233,0.189701893,0.103430233,0.542986202,0.777303406,0.617893026,0.421718916,0.575068477,0.337055477,0.651302471,0.485897211,0.3291551,0.26307845,0.42801942,0.201661355,0.633736126,0.585899149,0.354664538,0.523372082,0.517289207,0.269668077,0.081831931,0.092752072,0.019824122,reggae
252,reggae,0.272556391,0.334031667,0.474200984,0.45459754,0.800181541,0.765317248,0.619432617,0.586450156,0.529622005,0.765992377,0.442073886,0.276936937,0.205971385,0.178470259,0.031970187,0.719151717,0.117965615,0.036674857,0.355612365,0.510477031,0.310450451,0.442726459,0.361261345,0.136159604,0.660691233,0.614947021,0.401157322,0.773601803,0.615037136,0.430736899,0.405303413,0.252514419,0.146579127,0.72215454,0.700738927,0.50762263,0.391602366,0.442870546,0.202547687,0.426571689,0.271190092,0.147173589,0.442194137,0.456726838,0.22730965,0.633881295,0.434210702,0.200068785,0.546161684,0.464389737,0.217729717,0.049115079,0.054574782,0.009858716,reggae
253,disco,0.339912281,0.397850842,0.476900993,0.540425205,0.721762985,0.677973859,0.722448448,0.561330113,0.503632114,0.814495257,0.379324304,0.221690952,0.314284816,0.245667395,0.060502312,0.896703826,0.033812254,0.00828901,0.615726546,0.275071478,0.115454466,0.579738159,0.354487011,0.13126374,0.59693733,0.29762244,0.108882033,0.660846075,0.236678198,0.09605025,0.234118559,0.085138461,0.041423225,0.645246732,0.332961464,0.128431309,0.659076389,0.688750935,0.479950007,0.515571773,0.261386212,0.140245125,0.508455697,0.324647519,0.121928748,0.62802544,0.55472274,0.319309801,0.463368414,0.516428739,0.268778839,0.05540372,0.047939498,0.008384403,disco
254,country,0.222039474,0.300440378,0.498972032,0.299505851,0.670170491,0.621972206,0.126277863,0.732670031,0.686775537,0.23192922,0.880952017,0.810734253,0.12748636,0.08508422,0.007302269,0.729805465,0.319232985,0.149445184,0.520141527,0.25484232,0.102837219,0.335608231,0.253900691,0.069103796,0.232427237,0.271899335,0.093156698,0.406842079,0.409893023,0.221611807,0.800618301,0.492322874,0.352044968,0.310686372,0.454673733,0.226340707,0.278522195,0.328639855,0.113739095,0.24940303,0.880197067,0.814030438,0.131370515,0.154393547,0.033681794,0.634196983,0.42685007,0.193682799,0.569461453,0.161508532,0.027213048,0.198052379,0.18875625,0.05604825,country
255,reggae,0.534055728,0.626377072,0.505070075,0.618823032,0.770035298,0.731422733,0.664621681,0.700634111,0.65148698,0.763589322,0.4450032,0.27964477,0.041946422,0.060231723,0.00367363,0.580020553,0.2504105,0.103762465,0.534426004,0.518200705,0.318351425,0.186089581,0.30854316,0.100422507,0.629321014,0.576417248,0.355970436,0.503892245,0.295966356,0.133769856,0.23061536,0.193037227,0.105610094,0.573070242,0.390786231,0.171545412,0.187194481,0.272532316,0.079427156,0.569334091,0.320842262,0.184115502,0.651040259,0.640214347,0.42724343,0.633860035,0.192520816,0.044359953,0.547746297,0.27519638,0.077394515,0.070846711,0.074286604,0.014688636,reggae
256,blues,0.339912281,0.419841236,0.499325522,0.180369919,0.822179379,0.790300328,0.188742475,0.7515751,0.707825706,0.359816084,0.801765674,0.695351603,0.128805768,0.129765043,0.016930277,0.358833822,0.415923487,0.226129081,0.48318467,0.377584976,0.189465742,0.325553569,0.280869685,0.083833203,0.222614911,0.452448186,0.2287705,0.450851563,0.576633043,0.386603028,0.946936268,0.653732813,0.526686142,0.314853712,0.79336254,0.642391656,0.192082705,0.214407402,0.05034868,0.420843374,0.711036369,0.582114554,0.080166022,0.192207107,0.04865112,0.634016775,0.431107932,0.197364249,0.552437526,0.141102957,0.020919548,0.027144639,0.032889203,0.005323189,blues
257,hiphop,0.272556391,0.328516254,0.463050771,0.426885887,0.647228691,0.597442629,0.564358709,0.566924272,0.509394388,0.731023864,0.483263874,0.316067884,0.233120986,0.180541512,0.032714865,0.841307918,0.143046532,0.047275362,0.454735255,0.256129922,0.103620794,0.471385885,0.343375077,0.123426928,0.432127735,0.249006198,0.080166294,0.496222255,0.205481439,0.07839993,0.534093061,0.778908199,0.682256258,0.501895678,0.29618019,0.104211702,0.556441347,0.587220596,0.351128491,0.573312527,0.282903097,0.155609378,0.335898832,0.180614257,0.043780801,0.63383535,0.436862741,0.202394948,0.525133322,0.468379171,0.221453154,0.034547722,0.041519519,0.007030568,hiphop
258,classical,0.25862069,0,0,0.301437068,0.738701145,0.696612682,0.426770286,0.612803347,0.557205589,0.567130084,0.644976027,0.491664793,0.015452801,0.013078907,0.000181495,0.362296759,0.577270011,0.386617612,0.284156871,0.280523748,0.118967215,0.085796041,0.197508444,0.042890358,0.234043923,0.350048616,0.144630933,0.350381276,0.563216111,0.371725538,0.498801652,0.343818641,0.217197865,0.259884306,0.536813938,0.307837014,0.096498848,0.180420737,0.036395175,0.274337757,0.412207298,0.260176607,0.206900724,0.175036277,0.04152596,0.619407538,0.116269035,0.018340504,0.510836708,0.089038502,0.008603494,0.127046462,0.11160503,0.025677118,classical
259,hiphop,0.321052632,0.389641854,0.49444712,0.735716496,0.512436162,0.457957305,0.784755937,0.382574121,0.327225733,0.888292406,0.266284101,0.135472606,0.085118726,0.095209233,0.009134453,0.777667968,0.188707721,0.069097792,0.786755046,0.333224321,0.155373911,0.271848531,0.272802108,0.079278253,0.532678745,0.254901247,0.083420888,0.556271879,0.169691969,0.060017322,0.448866854,0.818851839,0.735600558,0.588049773,0.241090819,0.072597405,0.302660833,0.334851215,0.117914606,0.394076286,0.145912691,0.067716294,0.46199452,0.354167256,0.142682173,0.63271835,0.241497998,0.066917976,0.488578299,0.283088875,0.081829827,0.067264574,0.048705174,0.008550636,hiphop
260,reggae,0.497076023,0.588196731,0.503485257,0.410204729,0.782185897,0.745036414,0.417385728,0.654823615,0.601860931,0.691767076,0.526222829,0.359299695,0.094750898,0.081128379,0.006642091,0.754371317,0.313592585,0.145422799,0.568105269,0.515999756,0.316090222,0.289682316,0.207096269,0.046909405,0.351906906,0.410494441,0.192008361,0.500401379,0.397907769,0.211419654,0.431647568,0.186198614,0.101154055,0.425173762,0.473653587,0.244067826,0.226938434,0.256523941,0.070761864,0.315319059,0.399068697,0.248593884,0.14750405,0.190685998,0.047997922,0.633911957,0.344006711,0.128931503,0.552699644,0.17774157,0.032809448,0.047443416,0.048758122,0.008562169,reggae
261,pop,0.434210527,0.500420426,0.569372821,0.354950389,0.892308223,0.871354827,0.514804341,0.679328463,0.628284451,0.724162779,0.491006305,0.323676936,0.221043147,0.342485693,0.117478535,0.576289332,0.169274634,0.059412109,0.402440224,0.578949844,0.383824715,0.411545966,0.658833252,0.439564644,0.796261276,0.577020373,0.356657116,0.761558554,0.452199202,0.259376497,0.338697118,0.24838812,0.143608668,0.802741329,0.49872286,0.268499373,0.393054507,0.561200681,0.321347048,0.596908951,0.341405536,0.200320817,0.728162023,0.643762715,0.431723469,0.633418755,0.420246656,0.188041693,0.55369826,0.544045693,0.298052014,0.307984186,0.24268605,0.083404612,pop
262,jazz,0.534055728,0.563213476,0.471473591,0.167119308,0.740718467,0.698840899,0.44939907,0.58463926,0.527738509,0.69262858,0.525313396,0.358358872,0.079166647,0.062611049,0.0039676,0.603837525,0.258444806,0.10871388,0.496503671,0.368959116,0.182589903,0.27186588,0.218787634,0.052052918,0.372923979,0.205412109,0.058046355,0.509242763,0.368856422,0.187642635,0.492784147,0.2711945,0.160265734,0.3992014,0.356447544,0.145199824,0.225886611,0.257233754,0.071135507,0.667647512,0.402446503,0.251550984,0.260168562,0.137760409,0.027934523,0.623304417,0.327197372,0.117389596,0.48543574,0.168339209,0.029504262,0.107941731,0.061735375,0.011535362,jazz
263,jazz,0.676691729,0.773283737,0.495079604,0.275444458,0.724877128,0.681391291,0.550879267,0.482618333,0.424109763,0.804578511,0.392761896,0.233078016,0.123370743,0.088140979,0.00783382,0.653124884,0.097735322,0.028840636,0.624154798,0.287464675,0.12350792,0.357137511,0.328876533,0.113563914,0.571203567,0.258034099,0.085176038,0.686619509,0.351708749,0.174224813,0.46046269,0.229059599,0.129948802,0.638780423,0.392359596,0.172804575,0.339579677,0.366498958,0.14035643,0.57222652,0.314506238,0.179229169,0.431672848,0.192185962,0.048642018,0.633977377,0.436850691,0.202384353,0.548387872,0.216632086,0.048343029,0.033512882,0.030455239,0.004865004,jazz
264,jazz,0.182748538,0.203514473,0.431949204,0.217073341,0.800744376,0.765953834,0.385972379,0.557305866,0.499495996,0.623202327,0.594447614,0.433036563,0.071137962,0.05741138,0.003339824,0.557986258,0.45553459,0.26176221,0.535612369,0.198278664,0.071034505,0.243047009,0.199530821,0.043723175,0.095048394,0.091711678,0.016501441,0.11067182,0.066163317,0.018068983,0.602549304,0.255194182,0.148518484,0.127876862,0.178424111,0.043430356,0.197620212,0.220699753,0.053178919,0.753403894,0.480186038,0.32356544,0.08272804,0.048447383,0.005822984,0.617280714,0.303199136,0.101844905,0.494987481,0.122588572,0.015923905,0.079523443,0.086970838,0.018152734,jazz
265,reggae,0.20123839,0.267091368,0.50737791,0.642103892,0.66740246,0.619000427,0.62479718,0.576487152,0.51927862,0.7960988,0.403989352,0.242777618,0.049617481,0.055315076,0.003102011,0.68280873,0.431383495,0.2397448,0.480790879,0.573857774,0.378109803,0.182880764,0.244867817,0.064487628,0.321846135,0.51744559,0.292001131,0.493946597,0.59580675,0.408350383,0.503522904,0.663643556,0.538362242,0.418702201,0.723918031,0.539866307,0.142401954,0.189880268,0.040052879,0.552236678,0.283973973,0.156389255,0.19283352,0.386149007,0.166985047,0.633844835,0.198021974,0.046665743,0.551549369,0.184804302,0.035407522,0.050547934,0.055098776,0.009978395,reggae
266,pop,0.339912281,0.402539655,0.485104079,0.490200456,0.862095875,0.836172618,0.616316995,0.714121276,0.666284884,0.76839239,0.439132785,0.274229755,0.505392644,0.577309666,0.333483764,0.863091023,0.126041431,0.039980827,0.480931804,0.757828695,0.610925191,0.646255427,0.760855366,0.583355903,0.810323273,0.662768015,0.460969071,0.97021337,0.438089193,0.246471484,0.32388495,0.21402093,0.119610736,0.923731786,0.536539539,0.307544079,0.492461877,0.626160896,0.398161952,0.654311798,0.293983811,0.163748328,0.504864995,0.56782469,0.340929496,0.633969838,0.570217279,0.336649352,0.516303083,0.80081458,0.642632644,0.031045188,0.022505018,0.003439953,pop
267,classical,0.575657895,0.658058632,0.4990106,0.133129863,0.657052995,0.607918757,0.481950763,0.545249789,0.487150212,0.647744447,0.570918075,0.406901876,0.012564964,0.01231518,0.000161499,0.421522358,0.523890215,0.329019036,0.473907462,0.257393283,0.104392198,0.081496624,0.144250085,0.023830507,0.204417038,0.125612662,0.026445961,0.258286383,0.188584831,0.069472809,0.480963115,0.098062874,0.048422785,0.229532456,0.169165309,0.039734287,0.079217796,0.113366142,0.01546453,0.427397758,0.418733672,0.266010676,0.199423698,0.095062078,0.015523271,0.631005835,0.11724703,0.018604065,0.543462043,0.042570738,0.002151769,0.076737336,0.078418579,0.015786464,classical
268,metal,0.534055728,0.59043425,0.472237101,0.726478321,0.436273345,0.382646288,0.612333769,0.652505795,0.5993762,0.725571756,0.489424845,0.322116186,0.224952678,0.234004126,0.054902867,0.893813891,0.121260437,0.038011341,0.334062983,0.228813753,0.087566559,0.453326,0.40200324,0.167492595,0.485414812,0.252853654,0.082283321,0.548688445,0.18144072,0.065831994,0.53748582,0.870042776,0.806583854,0.560465297,0.281169773,0.095043615,0.546652021,0.579202234,0.341810376,0.492507734,0.415648079,0.263245723,0.393066433,0.259247386,0.081689864,0.633898727,0.393517214,0.166056604,0.548271925,0.474325997,0.227062116,0.144877544,0.142043175,0.036427056,metal
269,disco,0.46398892,0.472301794,0.44262312,0.603329194,0.619340456,0.567933382,0.765894409,0.512863872,0.454323295,0.817944767,0.374568697,0.217718953,0.204968251,0.21244355,0.045267548,0.829290906,0.250334752,0.103716262,0.583854577,0.597609942,0.40512202,0.419530564,0.460300562,0.21795916,0.648953502,0.617084411,0.403742486,0.693773249,0.386249368,0.201720018,0.515363293,0.975637545,0.962297379,0.71342392,0.429743014,0.204063628,0.393854107,0.483007603,0.23978704,0.559338465,0.177502004,0.085894845,0.523914392,0.570438338,0.343877257,0.633725182,0.41282152,0.181797877,0.552374914,0.463167576,0.216595333,0.057075384,0.065811923,0.012529582,disco
270,blues,0.339912281,0.412458848,0.50245772,0.188661862,0.771921293,0.733531606,0.654127973,0.360153311,0.306156528,0.818118144,0.374328527,0.217519165,0.107878436,0.174525922,0.030575788,0.647994137,0.372422549,0.189821394,0.482821001,0.377378322,0.189299621,0.270546304,0.385363581,0.15430445,0.195139213,0.196618712,0.054000448,0.356095913,0.241095568,0.098671943,0.548416099,0.477941225,0.337903336,0.247350777,0.324389142,0.122563947,0.198198159,0.23204904,0.058478734,0.303025331,0.25215501,0.133831641,0.117440671,0.176825532,0.042242978,0.633491714,0.369609909,0.147546513,0.547962732,0.180472136,0.033802173,0.065911322,0.074947846,0.014862333,blues
